0.000000,0.000000,0.000000
148.904094,15.170978,0.000000
148.151239,150.139681,166.415650
144.612969,0.000000,0.000000
150.346460,143.293557,134.560729
155.726678,152.723914,161.539544
148.142647,36.951922,12.546960
144.263729,141.978379,139.695822
153.263239,148.637642,159.009880
144.232302,122.601884,121.349949
141.619923,136.863451,135.634429
150.302824,145.454548,155.923395
135.872932,126.952943,124.433714
137.954636,131.017586,129.486369
145.692468,147.493044,159.311854
